Team,First Name,Last Name,Position,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Blocking,Power Moves,Finesse Moves,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch in Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Play Action,Throw on Run
Ravens,Ramon,Harewood,LT,56,49,72,91,54,46,20,25,20,20,20,20,79,72,35,59,10,72,75,85,10,12,10,10,10,10,65,10,10,20,35,20,12,15,12,10,10,20,10,12,5,5,5,5,5
Ravens,Ray,Lewis,MLB,94,82,84,90,82,99,55,60,14,15,17,23,45,45,92,69,10,85,95,99,10,36,55,75,40,50,45,74,65,85,95,99,63,71,15,15,15,96,60,25,5,5,5,5,5
Ravens,Jameel,McClain,MLB,80,81,83,77,74,76,54,65,22,22,26,24,45,45,89,72,10,92,88,85,35,24,35,45,20,25,45,78,70,84,90,77,55,69,20,20,15,88,40,30,5,5,5,5,5
Ravens,Dannell,Ellerbe,MLB,70,83,88,69,84,69,48,55,33,40,20,21,45,45,85,75,10,85,89,90,10,46,19,27,45,45,45,45,63,79,85,68,45,49,30,25,15,80,60,30,5,5,5,5,5
Ravens,Brendon,Ayanbadejo,MLB,63,79,78,69,74,72,38,50,29,16,18,17,45,45,80,60,10,92,84,88,39,34,20,45,10,31,45,55,53,61,80,66,59,72,15,15,15,80,35,20,5,5,5,5,5
Ravens,Josh,Bynes,MLB,58,71,79,74,75,47,40,55,16,10,12,11,45,45,78,69,10,84,85,83,45,30,25,35,20,35,45,69,65,77,80,54,52,59,20,15,15,76,50,25,5,5,5,5,5
Ravens,Sam,Koch,P,92,58,60,50,55,86,25,40,40,45,88,98,19,17,33,37,10,85,85,65,16,21,10,10,10,10,19,10,10,33,30,10,12,12,12,10,10,12,10,12,30,30,25,20,20
Ravens,Joe,Flacco,QB,88,73,71,74,67,86,30,58,95,84,25,25,20,15,30,55,10,95,92,85,65,53,55,60,25,40,30,10,10,25,30,15,15,20,12,10,10,12,10,12,87,85,77,74,75
Ravens,Curtis,Painter,QB,68,65,64,64,50,65,23,60,86,75,21,18,25,32,22,48,10,88,96,75,45,40,35,25,25,35,25,10,10,22,24,22,10,14,15,15,15,12,10,15,83,74,63,54,75
Ravens,Tyrod,Taylor,QB,67,87,91,58,88,52,65,72,92,66,19,17,25,23,37,87,68,87,88,75,52,88,86,55,82,87,35,10,10,25,35,20,18,25,54,56,35,12,15,33,69,75,66,50,84
Ravens,Haloti,Ngata,RE,97,68,81,98,70,96,45,40,29,40,32,17,45,45,90,67,14,95,89,95,10,24,10,10,10,10,45,95,63,98,87,93,25,45,15,15,15,85,10,15,5,5,5,5,5
Ravens,Bryan,Hall,RE,56,67,82,82,63,56,35,40,12,12,10,18,45,45,69,65,10,90,81,75,10,31,10,10,15,15,45,73,46,74,65,51,25,30,15,15,15,66,16,30,5,5,5,5,5
Ravens,Nicolas,Jean-Baptiste,RE,49,55,62,81,52,49,22,40,20,16,24,16,45,45,84,65,10,90,63,86,25,15,10,10,10,10,45,76,37,80,63,50,16,17,15,15,15,54,14,15,5,5,5,5,5
Ravens,Marshal,Yanda,RG,96,61,78,90,68,84,32,40,20,25,20,20,97,90,45,65,10,93,85,86,10,25,10,10,10,10,93,10,10,25,23,10,12,12,12,10,10,15,10,12,5,5,5,5,5
Ravens,Gino,Gradkowski,RG,68,65,74,85,69,51,44,45,30,30,25,25,80,74,39,78,10,93,85,88,25,12,15,30,10,10,80,10,10,20,28,15,12,15,16,16,14,24,10,15,5,5,5,5,5
Ravens,Howard,Barbieri,RG,66,59,66,85,59,63,35,45,30,30,25,25,82,69,44,83,10,92,81,84,39,12,25,30,10,10,75,10,10,25,33,15,12,15,16,16,14,31,10,15,5,5,5,5,5
Ravens,Antoine,McClain,RG,53,49,66,80,52,37,45,45,30,30,25,25,77,67,35,74,10,85,82,81,20,10,10,30,10,10,76,10,10,20,29,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Ravens,Terrell,Suggs,ROLB,96,85,95,93,79,88,51,65,19,18,26,17,45,45,89,80,10,88,95,96,10,45,35,10,55,45,45,94,99,94,99,90,41,55,40,20,15,84,45,30,5,5,5,5,5
Ravens,Courtney,Upshaw,ROLB,71,79,82,74,72,59,40,40,32,40,16,15,45,45,82,78,12,98,83,94,55,20,25,39,20,19,45,92,68,83,85,68,31,47,15,15,15,93,26,25,5,5,5,5,5
Ravens,Albert,McClellan,ROLB,58,78,84,77,73,54,46,55,34,22,25,25,45,45,73,72,10,90,83,85,53,33,39,44,42,48,45,80,56,69,74,47,35,45,20,22,15,75,55,20,5,5,5,5,5
Ravens,Michael,Oher,RT,82,61,81,98,66,68,25,40,25,40,28,10,89,75,39,72,11,97,89,95,35,21,10,35,10,10,84,10,10,39,25,10,12,12,12,20,10,12,10,12,5,5,5,5,5
Ravens,Addison,Lawrence,RT,60,54,78,77,58,46,35,40,14,10,10,10,73,72,41,70,10,90,84,58,19,15,10,10,10,10,84,10,10,25,25,22,17,12,15,15,15,19,15,15,5,5,5,5,5
Ravens,Bernard,Pollard,SS,80,80,86,76,83,77,50,60,12,40,29,8,45,45,83,79,40,93,90,95,40,36,42,25,55,55,45,75,74,78,87,68,51,60,20,20,15,91,35,20,5,5,5,5,5
Ravens,Sean,Considine,SS,74,79,87,64,84,73,56,65,33,19,26,20,45,45,78,86,40,78,90,96,10,34,25,15,55,35,45,47,58,63,79,70,44,65,25,20,15,69,35,20,5,5,5,5,5
Ravens,Cyhl,Quarles,SS,56,85,88,65,79,44,65,67,30,30,25,25,45,45,69,83,40,92,86,75,56,31,45,39,45,55,45,56,42,68,47,48,54,66,35,33,20,71,65,12,15,10,10,15,15
Ravens,Ed,Dickson,TE,77,83,86,69,83,75,83,66,25,22,12,15,49,48,40,82,12,90,85,88,55,74,75,69,66,72,62,10,10,40,35,22,11,19,83,80,76,25,25,74,15,10,5,5,10
Ravens,Dennis,Pitta,TE,74,82,78,61,80,73,87,68,23,21,18,22,49,47,15,84,8,88,87,67,66,54,65,65,63,66,56,10,10,15,40,17,14,17,84,86,82,25,25,55,15,10,5,5,10
Ravens,Davon,Drew,TE,57,76,79,66,76,54,74,67,25,26,11,11,43,37,45,80,25,90,76,75,70,66,58,66,65,66,40,10,10,45,30,17,19,18,60,67,76,12,10,65,15,10,5,5,10
Ravens,Morgan,Cox,TE,41,73,74,65,67,68,50,67,22,24,29,18,62,60,65,49,10,92,75,78,33,42,22,25,10,10,45,60,55,60,62,35,15,20,42,44,45,60,15,15,10,10,10,10,10
Ravens,Anquan,Boldin,WR,87,86,85,79,85,90,88,68,65,55,24,16,42,28,45,84,65,80,90,99,85,74,88,95,82,85,60,10,10,25,55,21,14,27,78,98,84,12,10,88,50,44,28,25,66
Ravens,Torrey,Smith,WR,80,95,97,57,91,69,83,65,35,32,20,20,36,33,35,92,87,93,95,84,43,87,88,70,82,77,39,10,10,25,35,25,20,25,84,87,73,12,15,77,26,22,24,24,22
Ravens,Jacoby,Jones,WR,74,93,88,63,92,75,74,69,30,25,25,20,40,30,30,88,88,87,88,78,45,81,70,40,75,87,40,10,10,30,53,18,11,25,80,68,72,15,15,77,15,10,5,5,10
Ravens,David,Reed,WR,67,90,94,39,92,68,73,54,27,10,24,21,25,22,25,85,78,86,87,60,32,88,79,28,75,90,30,10,10,25,29,24,10,29,82,69,74,15,15,44,15,10,5,5,10
Ravens,Tandon,Doss,WR,65,84,88,68,84,56,85,67,21,28,20,22,40,35,34,87,64,87,91,80,65,58,72,57,77,73,42,10,10,10,35,26,15,26,72,85,53,12,10,67,15,10,5,5,10
Ravens,LaQuan,Williams,WR,61,86,89,52,87,53,72,68,35,30,20,20,49,42,45,87,54,88,91,70,33,63,67,40,76,74,35,30,32,35,30,35,32,43,74,64,64,35,42,67,15,10,10,15,15
Ravens,Patrick,Williams,WR,61,85,80,57,83,57,65,72,44,35,11,11,49,47,31,95,54,89,82,65,66,49,65,55,70,66,39,10,10,11,35,35,54,65,68,73,63,12,10,77,15,10,5,5,10
Ravens,Tommy,Streeter,WR,57,93,80,57,85,40,68,74,35,30,17,15,49,40,35,85,35,84,88,86,62,59,60,65,70,72,45,10,10,36,60,19,11,16,79,80,43,12,10,72,30,25,20,10,20
Ravens,Deonte,Thompson,WR,56,97,95,67,92,36,66,62,20,20,10,15,45,35,38,88,70,86,85,61,47,74,61,53,77,86,45,21,29,35,44,36,65,61,77,47,49,15,15,69,15,10,5,5,10
Ravens,Devin,Goda,WR,55,87,91,73,79,37,69,72,39,35,21,20,53,40,39,90,45,90,84,86,64,59,66,62,64,67,50,10,10,17,40,27,14,16,62,77,41,20,22,74,30,25,20,10,20
Redskins,Will,Montgomery,C,79,48,67,94,50,81,19,40,15,27,24,20,85,81,46,51,10,92,81,79,30,21,10,10,10,10,78,10,10,36,35,25,14,14,12,10,10,12,10,12,5,5,5,5,5
Redskins,Erik,Cook,C,68,50,62,91,47,65,22,40,15,27,24,20,83,74,45,50,10,85,74,78,30,21,11,15,15,10,73,10,10,36,35,25,14,14,12,10,10,25,10,12,5,5,5,5,5
Redskins,Nick,Sundberg,C,57,68,70,69,69,62,40,32,37,16,15,21,68,69,49,44,10,85,75,70,10,23,10,10,10,10,77,10,10,22,46,25,14,12,12,10,10,45,10,12,5,5,5,5,5
Redskins,DeAngelo,Hall,CB,86,97,96,49,95,82,85,55,27,25,15,14,45,45,67,93,68,94,92,87,10,40,80,30,88,93,45,17,30,24,65,67,85,95,65,55,35,50,66,25,5,5,5,5,5
Redskins,Josh,Wilson,CB,83,95,94,57,88,77,61,55,28,25,22,19,45,45,63,89,80,91,92,77,20,40,65,25,75,85,45,17,30,55,78,72,88,78,50,20,20,70,78,20,5,5,5,5,5
Redskins,Cedric,Griffin,CB,76,85,87,66,90,76,47,65,16,40,19,8,45,45,67,86,15,87,90,87,40,38,40,20,65,77,45,36,55,68,84,74,76,84,25,20,15,67,76,15,5,5,5,5,5
Redskins,Kevin,Barnes,CB,69,89,86,66,85,65,58,60,18,30,17,22,45,45,65,86,40,93,88,88,10,42,55,31,64,70,45,55,40,72,74,56,72,76,42,28,30,76,75,34,5,5,5,5,5
Redskins,Morgan,Trent,CB,68,88,84,61,85,66,59,60,10,10,15,16,45,45,65,89,30,90,88,78,10,66,50,25,65,65,45,49,66,55,68,58,68,81,66,45,22,41,76,20,5,5,5,5,5
Redskins,Brandyn,Thompson,CB,65,87,93,45,86,60,64,55,25,25,20,20,45,45,47,88,60,92,88,55,15,75,55,15,75,77,45,20,34,35,64,44,72,78,30,20,20,46,73,20,5,5,5,5,5
Redskins,Chase,Minnifield,CB,64,82,90,39,85,49,74,55,36,36,26,26,45,45,60,82,63,88,94,85,31,80,69,32,72,74,45,25,35,32,77,73,65,83,73,70,34,55,83,39,5,5,5,5,5
Redskins,Jordan,Bernstine,CB,61,93,90,62,86,46,57,65,22,19,63,55,45,45,59,95,70,85,92,75,47,71,65,45,66,74,45,50,45,65,64,39,69,72,45,44,15,78,69,15,5,5,5,5,5
Redskins,Richard,Crawford,CB,61,91,86,49,87,48,58,66,25,24,19,17,45,45,51,87,74,90,88,75,10,81,72,25,74,82,45,25,26,39,65,52,67,75,45,44,35,42,76,40,5,5,5,5,5
Redskins,Barry,Cofield,DT,83,64,79,90,67,81,16,40,21,14,8,12,45,45,87,68,10,93,81,84,10,26,10,10,10,10,45,83,56,84,75,83,25,34,15,15,15,45,12,15,5,5,5,5,5
Redskins,Chris,Neild,DT,69,56,71,86,50,65,15,40,13,10,23,11,45,45,76,47,10,91,67,94,10,16,10,10,10,10,45,80,44,83,82,65,20,16,15,15,15,64,10,15,5,5,5,5,5
Redskins,Chris,Baker,DT,64,61,72,87,57,48,25,40,21,24,24,18,45,45,75,70,10,88,54,70,22,29,10,10,10,10,45,85,55,82,74,37,25,20,15,15,15,68,16,15,5,5,5,5,5
Redskins,Darrel,Young,FB,74,73,75,78,74,66,70,80,35,30,20,20,71,55,35,65,45,90,79,85,86,45,67,82,74,66,76,10,10,20,40,20,16,18,40,60,55,20,20,65,35,30,20,15,15
Redskins,Tanard,Jackson,FS,78,86,90,63,88,71,67,65,30,30,20,15,45,45,55,88,60,94,85,80,30,55,60,15,80,86,45,39,40,55,69,73,73,86,45,35,20,78,66,15,15,10,10,15,15
Redskins,Madieu,Williams,FS,73,83,87,63,87,76,66,65,24,26,14,8,45,45,66,88,50,80,86,82,30,50,61,35,75,72,45,37,54,59,75,55,63,74,35,30,30,69,56,20,15,10,10,15,15
Redskins,DeJon,Gomes,FS,69,85,82,69,79,50,62,65,30,35,20,15,45,45,80,80,55,92,86,94,44,43,65,25,62,66,45,65,50,77,80,66,58,70,60,55,30,80,65,20,15,10,10,15,15
Redskins,Roy,Helu Jr.,HB,79,93,96,64,88,68,78,82,11,10,11,10,35,36,25,87,70,79,85,65,68,85,84,80,75,87,35,20,30,26,42,25,16,16,54,55,61,20,20,60,35,30,20,15,15
Redskins,Tim,Hightower,HB,77,86,86,77,78,84,82,79,30,30,74,65,25,30,20,70,55,94,73,86,87,59,86,88,82,74,45,10,10,11,50,20,15,20,60,64,76,20,20,60,35,30,20,15,15
Redskins,Evan,Royster,HB,73,82,89,72,87,63,69,87,22,22,18,19,50,49,42,72,72,95,77,94,84,53,88,84,86,73,45,10,10,22,35,21,11,28,67,70,44,20,20,75,35,30,20,15,15
Redskins,Alfred,Morris,HB,64,81,83,65,77,53,63,75,38,35,25,25,63,62,45,86,54,90,87,84,89,57,79,87,70,80,66,10,10,25,55,15,13,25,45,62,44,20,20,65,10,10,10,10,10
Redskins,Neil,Rackers,K,79,66,67,60,63,79,28,40,22,15,92,85,18,19,12,37,10,80,84,60,10,31,10,10,10,10,18,10,10,12,12,31,15,15,12,10,10,12,10,12,35,30,25,20,20
Redskins,Graham,Gano,K,72,65,66,44,64,66,35,35,26,19,94,84,12,17,13,36,10,90,80,60,10,14,10,10,10,10,12,10,10,13,15,10,12,12,12,10,10,12,10,12,35,30,25,20,20
Redskins,Adam,Carriker,LE,79,73,78,86,67,83,15,40,20,19,10,10,45,45,82,65,10,87,84,90,30,22,10,10,10,10,45,76,55,78,81,80,24,24,15,10,10,74,15,12,5,5,5,5,5
Redskins,Jarvis,Jenkins,LE,73,65,82,91,58,60,35,35,12,22,19,19,45,45,88,55,10,78,77,80,29,22,15,10,10,15,45,83,53,87,82,67,20,15,12,10,10,76,10,12,5,5,5,5,5
Redskins,Kentwan,Balmer,LE,68,55,78,92,62,68,28,40,25,25,20,20,45,45,80,60,10,90,73,85,25,15,15,35,10,10,45,74,58,80,71,65,15,25,15,15,15,70,15,15,5,5,5,5,5
Redskins,Kory,Lichtensteiger,LG,80,59,73,83,62,75,45,45,30,30,25,25,85,78,30,50,10,76,94,92,20,12,10,30,10,10,88,10,10,20,30,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Redskins,Maurice,Hurt,LG,69,52,68,88,49,68,22,40,15,18,19,22,80,72,44,54,10,84,73,82,24,15,10,10,10,10,75,30,30,38,31,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Redskins,Adam,Gettis,LG,63,71,74,78,66,40,25,40,30,30,25,25,83,74,35,82,10,75,87,84,10,12,10,10,10,10,75,44,35,33,41,21,12,15,12,10,10,55,10,12,5,5,5,5,5
Redskins,Ryan,Kerrigan,LOLB,86,81,86,84,75,77,61,45,37,28,35,30,45,45,92,69,10,92,99,85,10,17,10,10,10,10,45,95,73,89,94,81,47,58,15,15,15,86,15,15,5,5,5,5,5
Redskins,Chris,Wilson,LOLB,62,83,87,69,73,65,20,40,25,25,20,20,45,45,65,75,10,88,82,80,10,18,10,10,10,10,45,76,83,55,86,59,32,45,15,15,15,68,30,15,5,5,5,5,5
Redskins,Markus,White,LOLB,55,74,86,68,78,49,52,45,24,22,15,14,45,45,72,75,10,88,72,70,25,35,10,25,30,25,45,63,82,64,85,44,26,37,25,22,10,83,43,15,5,5,5,5,5
Redskins,Trent,Williams,LT,87,73,85,91,71,73,20,40,12,8,11,10,88,94,32,67,10,83,74,78,10,15,10,10,10,10,91,10,10,32,31,19,10,14,15,15,15,60,10,15,5,5,5,5,5
Redskins,James,Lee,LT,69,62,72,87,62,66,48,40,30,30,25,25,84,78,30,40,10,90,74,78,10,12,10,15,10,10,81,10,10,15,23,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Redskins,Tom,Compton,LT,57,59,63,90,56,54,29,35,31,16,27,15,77,70,35,79,10,94,86,85,19,15,10,10,10,10,75,40,30,32,45,21,11,11,15,15,15,40,10,15,5,5,5,5,5
Redskins,London,Fletcher,MLB,91,80,82,75,84,99,53,66,25,28,21,21,45,45,94,61,10,99,99,95,10,33,30,44,15,55,45,50,60,79,99,99,69,79,25,30,10,85,55,35,5,5,5,5,5
Redskins,Perry,Riley,MLB,79,83,79,81,68,74,40,55,33,20,21,25,45,45,95,72,10,89,85,92,10,34,29,18,30,55,45,74,47,93,86,74,44,56,20,20,15,91,65,25,5,5,5,5,5
Redskins,Jonathan,Goff,MLB,76,77,85,77,75,75,48,54,25,25,20,20,45,45,88,80,10,69,86,56,45,23,25,45,15,30,45,71,54,79,90,75,49,67,15,15,15,90,40,12,5,5,5,5,5
Redskins,Lorenzo,Alexander,MLB,74,75,85,85,69,78,36,55,30,30,25,25,45,45,83,60,10,90,81,85,30,12,10,10,10,10,45,84,59,84,78,80,35,42,25,35,35,85,15,30,5,5,5,5,5
Redskins,Bryan,Kehl,MLB,66,74,83,75,84,71,58,58,25,25,20,20,45,45,78,85,10,93,76,84,40,27,25,35,15,30,45,60,65,73,75,68,49,65,15,15,15,75,45,12,5,5,5,5,5
Redskins,Keenan,Robinson,MLB,58,74,84,78,86,56,52,65,20,19,27,23,45,45,77,88,10,88,85,73,51,35,31,35,19,38,45,55,68,68,73,52,60,74,25,20,15,65,59,25,5,5,5,5,5
Redskins,Sav,Rocca,P,72,68,66,65,64,70,68,78,60,55,89,89,30,35,68,75,60,90,98,85,60,34,65,65,60,65,45,55,50,45,60,30,12,30,15,35,48,54,20,30,30,30,25,20,20
Redskins,Robert,Griffin III,QB,83,93,90,56,96,58,67,74,95,84,19,22,51,31,35,94,45,85,97,95,43,93,88,50,92,82,51,10,10,17,27,22,27,31,65,62,50,22,15,61,80,85,88,73,93
Redskins,Rex,Grossman,QB,75,60,64,50,60,75,15,55,90,76,29,18,16,15,21,55,10,70,90,75,26,22,41,10,39,54,16,10,10,21,35,19,12,19,12,10,10,12,10,12,80,75,74,62,75
Redskins,Kirk,Cousins,QB,72,62,60,52,65,56,22,66,84,82,12,19,14,13,15,76,10,87,94,90,29,31,40,28,45,52,14,10,10,12,23,10,12,12,15,15,15,12,10,15,89,78,63,86,75
Redskins,Jonathan,Crompton,QB,63,67,70,59,69,42,25,55,94,74,15,18,22,14,19,69,10,83,90,74,39,49,55,25,55,45,18,10,10,19,24,25,13,19,15,15,15,12,10,15,76,73,71,45,85
Redskins,Stephen,Bowen,RE,78,69,79,85,67,79,29,40,23,18,20,15,45,45,84,58,10,92,84,79,23,16,10,10,10,10,45,86,53,81,79,78,24,29,12,10,10,68,10,12,5,5,5,5,5
Redskins,Kedric,Golston,RE,73,63,80,85,66,75,21,40,28,19,19,15,45,45,85,49,10,83,69,82,10,12,10,10,10,10,45,79,49,82,85,72,12,12,12,10,10,55,10,12,5,5,5,5,5
Redskins,Darrion,Scott,RE,62,68,74,82,65,64,39,45,15,25,29,22,45,45,72,65,10,84,78,85,45,22,25,35,15,25,45,75,49,73,69,64,15,25,15,25,15,72,35,15,10,10,10,10,10
Redskins,Chris,Chester,RG,75,66,79,84,65,72,68,60,12,10,15,11,71,81,35,68,10,83,87,80,45,35,55,50,40,40,79,10,10,35,23,25,11,20,35,45,55,20,10,50,5,5,5,5,5
Redskins,Josh,LeRibeus,RG,66,55,63,88,60,51,40,40,30,30,21,20,81,75,35,68,10,87,86,89,20,15,15,30,10,14,75,10,10,20,29,15,12,15,35,25,20,20,10,15,5,5,5,5,5
Redskins,Brian,Orakpo,ROLB,91,84,92,91,83,79,50,45,14,7,13,5,45,45,89,80,10,96,88,85,10,65,10,10,45,45,45,98,78,95,97,82,44,58,15,15,15,89,35,20,5,5,5,5,5
Redskins,Rob,Jackson,ROLB,65,77,83,74,72,68,46,45,35,32,30,30,45,45,71,70,0,87,77,80,48,55,40,55,25,30,45,66,71,67,76,65,39,49,15,10,10,78,35,12,5,5,5,5,5
Redskins,Jammal,Brown,RT,76,59,71,89,54,75,12,40,12,8,11,10,82,76,32,38,10,63,84,75,10,15,10,10,10,10,73,10,10,32,31,19,8,13,15,15,15,20,10,15,5,5,5,5,5
Redskins,Tyler,Polumbus,RT,65,59,70,86,55,64,45,40,22,28,20,20,70,76,22,34,10,84,78,84,20,12,10,10,10,10,73,10,10,22,20,20,15,15,15,15,15,20,10,15,5,5,5,5,5
Redskins,Willie,Smith,RT,65,54,69,88,58,51,30,35,12,8,12,15,80,74,42,63,10,88,70,75,10,15,10,10,10,10,68,10,10,32,31,19,10,14,15,15,15,55,10,15,5,5,5,5,5
Redskins,Brandon,Meriweather,SS,75,91,90,62,92,70,64,65,39,47,18,13,45,45,65,91,60,88,95,84,20,75,70,25,72,85,45,45,46,64,75,63,66,72,58,50,20,70,76,20,15,10,10,15,15
Redskins,Reed,Doughty,SS,72,79,84,67,78,68,46,62,35,25,15,19,45,45,77,75,35,93,90,87,52,32,18,23,33,45,45,41,50,74,82,72,45,64,25,15,15,75,32,15,15,10,10,15,15
Redskins,Travon,Bellamy,SS,59,87,85,58,83,48,57,65,33,31,31,14,45,45,56,88,30,91,83,75,25,45,42,15,37,35,45,39,49,55,74,47,74,62,25,35,25,66,55,20,15,10,10,15,15
Redskins,Fred,Davis,TE,83,84,90,68,87,78,87,55,35,35,30,30,51,49,25,88,45,93,79,80,74,75,69,55,75,81,60,10,10,20,40,20,13,25,88,86,84,12,18,85,15,10,5,5,10
Redskins,Chris,Cooley,TE,79,77,82,63,82,84,85,72,25,24,23,22,54,54,40,85,8,78,95,78,64,44,80,70,72,77,62,10,10,40,44,23,17,31,74,79,82,25,25,75,15,10,5,5,10
Redskins,Logan,Paulsen,TE,68,74,82,73,74,70,67,66,25,22,29,19,70,65,39,67,10,89,87,82,64,42,58,67,62,65,69,10,10,31,42,14,18,29,62,68,50,25,25,66,15,10,5,5,10
Redskins,Richard,Quinn,TE,67,69,74,80,71,63,65,65,25,26,11,15,72,60,49,72,25,79,84,86,65,50,60,74,66,65,70,10,10,48,35,17,19,18,62,72,48,20,10,87,15,10,5,5,10
Redskins,Niles,Paul,TE,63,87,83,70,81,49,71,69,35,35,30,30,51,45,38,83,78,93,88,74,70,60,75,63,74,82,55,10,10,20,44,20,10,25,64,82,52,12,18,80,15,10,5,5,10
Redskins,Santana,Moss,WR,83,95,93,43,94,87,86,60,17,17,19,19,27,25,15,87,68,80,92,70,44,97,88,30,96,97,27,10,10,15,39,15,15,25,89,74,88,15,15,63,15,10,5,5,10
Redskins,Pierre,Garcon,WR,82,95,92,64,92,77,82,64,35,35,30,30,50,40,35,91,65,92,94,79,60,93,87,77,80,90,55,10,10,20,35,20,10,25,87,74,78,12,18,79,15,10,5,5,10
Redskins,Josh,Morgan,WR,79,87,91,69,91,78,83,72,35,35,30,30,71,40,25,90,65,79,91,84,70,69,80,65,82,86,70,10,10,20,35,20,10,35,88,78,74,12,15,85,15,10,5,5,10
Redskins,Leonard,Hankerson,WR,71,92,86,59,89,60,82,68,35,28,18,18,37,29,34,90,54,94,90,75,66,65,74,55,80,85,68,10,10,28,18,27,13,21,83,75,62,12,10,84,15,10,5,5,10
Redskins,Anthony,Armstrong,WR,69,94,93,52,93,67,73,62,25,22,16,16,44,35,25,93,60,90,87,78,37,84,74,35,85,88,49,10,10,20,30,27,22,20,87,69,66,15,15,57,15,10,10,10,10
Redskins,Brandon,Banks,WR,65,97,98,31,98,66,72,64,53,47,14,11,25,21,15,84,96,77,87,45,33,97,94,25,94,98,21,10,10,15,35,25,31,20,66,64,65,12,10,32,39,43,51,15,62
Redskins,Terrence,Austin,WR,59,93,89,46,91,52,69,66,35,33,22,21,25,24,25,87,85,90,80,66,33,82,71,42,78,85,29,10,10,21,30,22,16,21,73,61,62,15,15,44,15,10,5,5,10
Redskins,Aldrick,Robinson,WR,57,92,94,33,92,50,77,47,35,30,22,22,42,36,31,87,58,94,88,65,29,73,75,30,85,88,30,10,10,20,35,20,13,25,62,74,58,12,18,32,15,10,5,5,10
Saints,Brian,De La Puente,C,80,56,73,88,59,76,30,40,26,24,22,22,82,87,21,28,10,88,85,85,10,12,10,10,10,10,88,10,10,10,10,10,12,12,12,10,10,12,10,12,5,5,5,5,5
Saints,Matt,Tennant,C,70,54,65,87,52,63,35,22,30,30,25,25,79,83,30,56,10,96,83,92,20,12,10,30,10,10,73,10,10,20,30,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Saints,Jabari,Greer,CB,88,88,91,54,92,87,62,65,13,11,8,9,45,45,65,87,40,93,95,80,10,34,60,15,59,67,45,16,29,47,75,85,91,92,25,20,10,37,79,15,5,5,5,5,5
Saints,Patrick,Robinson,CB,76,92,93,56,88,64,66,65,22,12,25,16,45,45,53,86,45,90,91,69,10,65,55,22,55,75,45,46,35,59,71,65,86,77,65,62,55,49,85,15,5,5,5,5,5
Saints,Elbert,Mack,CB,68,87,89,50,92,66,72,68,25,25,22,22,45,45,49,86,75,92,90,78,30,72,65,28,70,82,45,40,45,44,78,60,72,77,40,30,10,51,69,20,8,8,8,8,8
Saints,Johnny,Patrick,CB,68,87,93,52,82,43,62,60,29,29,30,30,45,45,55,82,55,83,92,56,32,68,45,10,74,75,45,25,35,44,64,75,85,78,49,45,15,45,53,15,5,5,5,5,5
Saints,Marquis,Johnson,CB,64,84,88,57,86,49,61,55,21,20,10,27,45,45,56,86,45,92,88,86,10,55,45,10,65,60,45,35,34,55,74,58,78,69,15,15,24,63,73,12,5,5,5,5,5
Saints,Corey,White,CB,64,93,93,59,86,46,60,65,27,35,10,11,45,45,58,93,49,97,93,85,35,55,52,39,60,66,45,47,54,72,77,51,70,73,60,52,20,81,66,25,5,5,5,5,5
Saints,Kamaal,McIlwain,CB,63,94,91,44,87,53,66,59,35,32,25,25,45,45,43,86,45,88,87,65,22,75,55,23,74,84,45,26,28,38,65,48,80,67,45,35,33,35,47,30,5,5,5,5,5
Saints,Cord,Parks,CB,60,93,92,42,87,46,56,60,20,12,22,16,45,45,43,90,35,88,84,55,10,70,42,20,55,72,45,24,30,45,63,47,68,74,50,42,33,44,58,15,5,5,5,5,5
Saints,Laron,Scott,CB,58,91,88,44,93,42,67,65,20,12,22,16,45,45,42,85,55,93,91,65,10,75,66,32,75,76,45,25,34,41,65,45,74,69,72,55,30,45,51,15,5,5,5,5,5
Saints,Brodrick,Bunkley,DT,88,61,77,96,63,84,45,40,29,40,26,18,45,45,96,32,12,76,71,80,10,25,10,10,10,10,45,91,55,92,78,66,12,22,15,15,15,67,14,15,5,5,5,5,5
Saints,Sedrick,Ellis,DT,83,66,83,90,64,79,28,40,25,25,20,20,45,45,84,65,10,89,84,92,30,12,15,40,10,10,45,84,62,85,81,69,15,25,15,15,15,79,15,15,5,5,5,5,5
Saints,Remi,Ayodele,DT,71,63,77,84,64,70,35,40,25,25,20,20,45,45,74,60,10,86,73,70,25,10,10,10,10,10,45,77,53,75,77,71,20,15,12,10,10,67,10,12,5,5,5,5,5
