Team,First Name,Last Name,Position,Jersey,Overall,Speed,Stength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Kick Return,Injury,Stamina,Toughness,Age,Years Pro,College,Home State,Hometown,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Block,Run Block Strength,Run Block Footwork,Pass Block Strength,Pass Block Footwork,Power Moves,Finnesse Moves,Block Shedding,Pursuit,Play Recognition,Man Cover,Zone cover,Spectacular Catch,Catch in Traffic,Route Running,Hit Power,Press,Release,Short Throw Accuracy,Medium Throw Accuracy,Deep Throw Accuracy,Playaction,Throw on the Run
Steelers,Justin,Brown,WR,15,62,88,52,83,45,78,74,35,32,19,15,65,55,44,79,74,90,85,71,22,0,Oklahoma,Pennsylvania,Cheltenham,70,60,78,65,74,75,69,64,58,55,54,10,10,45,39,26,18,25,72,83,44,15,45,86,15,10,5,5,10
Steelers,David,Gilreath,WR,18,58,92,35,92,59,65,66,35,35,30,30,35,26,25,87,73,88,85,65,24,2,Wisconsin,Minnesota,Minneapolis,29,88,74,30,85,91,30,25,29,25,26,10,10,40,35,20,13,25,62,63,49,12,18,51,15,10,5,5,10
Steelers,Kashif,Moore,WR,19,57,95,60,88,40,65,67,31,31,24,22,33,29,25,97,60,90,93,65,24,1,Connecticut,New Jersey,Burlington,35,85,73,40,85,89,35,34,33,32,31,10,10,20,35,20,12,25,63,74,45,12,18,47,15,10,5,5,10
Texans,Chris,Myers,C,55,93,64,85,67,92,20,54,33,25,19,17,92,89,22,47,10,92,90,85,31,8,Miami,Florida,Miami,10,18,10,10,10,10,97,91,98,83,91,10,10,22,29,23,6,10,12,10,10,12,10,12,5,5,5,5,5
Texans,Cody,White,C,67,62,62,84,63,58,25,55,35,22,15,15,77,71,32,67,10,90,81,75,25,1,Illinois St.,Ohio,Columbus,18,11,10,10,10,10,75,79,77,74,67,10,10,22,29,23,6,10,10,10,10,15,10,12,5,5,5,5,5
Texans,Johnathan,Joseph,CB,24,89,94,50,92,88,65,60,27,40,10,11,45,45,53,96,64,86,96,68,29,7,South Carolina,South Carolina,Rock Hill,25,42,60,15,73,87,45,45,45,45,45,16,41,36,69,87,92,86,60,40,30,40,76,15,5,5,5,5,5
Texans,Kareem,Jackson,CB,25,85,90,59,87,82,66,55,27,40,10,11,45,45,67,86,49,95,90,72,25,3,Alabama,Georgia,Macon,25,42,75,15,75,85,45,45,45,45,45,54,40,35,77,80,89,90,60,40,30,50,81,15,5,5,5,5,5
Texans,Brice,McCain,CB,21,76,95,43,88,73,59,46,18,30,22,24,45,45,49,88,59,88,94,71,26,4,Utah,Texas,Terrell,10,74,66,30,75,70,45,45,45,45,45,29,33,40,70,69,82,76,55,49,25,46,56,34,5,5,5,5,5
Texans,Brandon,Harris,CB,26,71,88,54,88,61,60,60,35,32,10,11,45,45,61,87,45,92,88,95,24,2,Miami,Florida,Miami,35,70,55,15,66,76,45,45,45,45,45,55,45,50,68,52,82,75,50,45,20,59,79,25,5,5,5,5,5
Texans,Roc,Carmichael,CB,22,65,88,55,86,60,71,68,5,5,5,5,45,45,55,87,45,87,90,90,24,2,Virginia Tech,North Carolina,Laurinburg,10,74,65,15,74,77,45,45,45,45,45,37,47,34,66,43,69,84,71,65,35,59,82,44,5,5,5,5,5
Texans,Earl,Mitchell,DT,92,77,75,77,74,75,56,55,20,20,20,20,45,45,76,82,10,90,74,75,25,3,Arizona,Texas,Houston,44,30,25,50,20,20,45,45,45,45,45,86,66,70,85,69,20,30,15,15,15,77,10,15,5,5,5,5,5
Texans,Terrell,McClain,DT,97,70,67,92,54,58,25,40,30,25,15,22,45,45,78,65,10,87,84,65,25,2,USF,Florida,Tampa,20,10,10,10,10,10,45,45,45,45,45,83,45,85,72,50,18,23,15,15,15,75,16,15,5,5,5,5,5
Texans,Chris,Jones,DT,95,66,60,88,58,52,40,40,25,25,20,20,45,45,74,79,10,95,88,90,23,0,Bowling Green St.,Ohio,Columbus,19,12,10,10,10,10,45,45,45,45,45,76,55,81,75,55,19,29,12,10,10,69,10,12,5,5,5,5,5
Texans,Greg,Jones,FB,33,89,77,82,74,84,62,87,12,15,12,14,76,59,32,64,5,88,92,87,32,9,Florida State,South Carolina,Beaufort,85,44,79,95,65,67,76,75,82,60,53,10,10,32,45,30,19,24,40,45,35,25,25,60,20,15,10,10,10
Texans,Tyler,Clutts,FB,40,70,69,76,67,68,58,72,30,30,25,25,73,56,42,62,30,95,79,75,28,3,Fresno State,California,Clovis,74,37,55,74,55,45,80,70,64,61,55,15,15,15,49,20,12,15,30,35,44,20,10,42,5,5,5,5,5
Texans,Ed,Reed,FS,20,86,88,59,89,90,78,64,20,14,22,12,45,45,52,86,45,84,99,86,34,11,Miami,Louisiana,St. Rose,56,93,93,40,88,90,45,45,45,45,45,45,74,47,69,90,75,85,82,75,20,72,75,20,15,10,10,15,15
Texans,D.J.,Swearinger,FS,36,75,82,63,84,50,70,64,34,30,20,15,45,45,75,89,35,91,92,88,23,0,South Carolina,South Carolina,Greenwood,45,40,52,39,65,72,45,45,45,45,45,65,55,77,85,75,81,75,65,55,20,89,83,15,15,10,10,15,15
Texans,Shiloh,Keo,FS,31,67,74,72,75,55,58,66,20,17,17,21,45,45,81,78,65,90,91,95,25,2,Idaho,Washington,Everett,55,22,66,65,70,72,45,45,45,45,45,74,47,66,75,67,54,67,35,20,15,95,56,15,15,10,10,15,15
Texans,Arian,Foster,HB,23,95,90,79,94,88,76,93,33,19,10,9,45,45,34,68,35,87,95,87,27,4,Tennessee,California,San Diego,95,77,97,97,89,95,33,33,33,54,49,10,10,22,37,17,15,31,45,65,62,20,20,50,35,30,20,15,15
Texans,Ben,Tate,HB,44,81,90,74,86,72,66,88,25,22,20,15,39,54,22,79,60,76,87,70,25,3,Auburn,Maryland,Newark,88,67,86,83,93,85,40,40,45,32,33,10,10,13,48,23,12,16,45,55,49,12,10,55,35,30,20,15,15
Texans,Deji,Karim,HB,39,69,90,67,92,62,64,74,25,40,15,22,21,60,22,75,75,72,85,75,26,3,S. Illinois,Oklahoma,Oklahoma City,72,81,63,67,85,79,35,30,30,22,24,20,20,25,50,40,12,12,45,49,52,20,20,55,35,30,20,15,15
Texans,Ray,Graham,HB,37,68,84,66,96,46,76,87,35,33,25,26,45,45,44,80,65,82,89,76,22,0,Pittsburgh,New Jersey,Elizabeth,47,74,79,57,93,87,40,40,40,47,49,10,10,35,40,28,12,12,65,66,63,15,15,59,35,30,20,15,15
Texans,Cierre,Wood,HB,43,67,89,62,87,48,69,76,31,21,19,14,40,48,34,91,55,95,85,76,22,0,Notre Dame,California,Oxnard,75,69,80,63,74,82,49,54,48,46,45,10,10,32,34,29,25,20,62,66,54,20,20,69,35,30,20,15,15
Texans,Dennis,Johnson,HB,28,66,90,77,88,43,73,69,25,21,15,14,55,65,32,82,84,91,90,86,23,0,Arkansas,Arkansas,Texarkana,82,68,78,72,73,80,47,55,52,67,64,10,10,26,35,20,15,15,70,65,64,22,20,65,35,30,20,15,15
Texans,Randy,Bullock,K,4,66,68,61,63,48,35,50,45,45,89,91,15,10,25,70,0,87,85,50,23,1,Texas A&M,Texas,Klein,15,25,20,15,15,15,15,20,20,20,20,10,10,35,33,15,15,20,12,10,10,32,10,12,25,25,20,20,20
Texans,J.J.,Watt,LE,99,99,77,97,75,85,72,55,20,19,10,10,45,45,95,82,10,95,97,94,24,2,Wisconsin,Wisconsin,Pewaukee,47,32,45,35,33,35,45,45,45,45,45,99,67,98,96,85,24,35,69,54,42,84,15,42,5,5,5,5,5
Texans,Tim,Jamison,LE,96,76,74,81,66,76,25,35,11,20,22,21,45,45,83,72,10,89,84,80,27,4,Michigan,Illinois,Riverdale,10,27,10,10,10,10,45,45,45,45,45,74,54,83,77,75,39,45,12,10,10,75,10,12,5,5,5,5,5
Texans,David,Hunter,LE,72,65,66,87,60,65,33,49,10,22,21,20,45,45,78,71,10,90,75,76,23,1,Houston,Texas,Houston,35,15,22,10,25,35,45,45,45,45,45,76,56,74,66,59,15,20,15,15,10,71,25,45,5,5,5,5,5
Texans,Ra'Shon,Harris,LE,91,65,69,77,71,67,20,40,10,22,21,20,45,45,71,69,10,85,74,65,27,4,Oregon,California,Pittsburgh,10,22,10,10,39,40,45,45,45,45,45,79,45,68,75,65,20,21,15,15,10,70,25,45,5,5,5,5,5
Texans,Wade,Smith,LG,74,84,57,85,61,87,32,40,19,24,17,35,82,81,31,35,10,82,78,87,32,10,Memphis,Texas,Dallas,10,15,10,10,10,10,82,86,87,81,71,10,10,31,29,22,13,18,15,15,15,20,10,15,5,5,5,5,5
Texans,Brooks,Reed,LOLB,58,79,81,72,73,74,47,60,28,40,25,25,45,45,88,67,11,92,85,88,26,2,Arizona,Arizona,Tuscon,55,35,40,60,35,35,45,45,45,45,45,86,67,75,90,77,54,60,25,20,15,85,68,25,5,5,5,5,5
Texans,Bryan,Braman,LOLB,50,68,79,66,75,70,55,50,27,40,29,19,45,45,76,74,12,88,84,81,26,2,W. Texas A&M,Texas,Dallas,32,35,32,45,35,36,45,45,45,45,45,79,62,65,76,65,57,64,25,15,15,76,40,15,5,5,5,5,5
Texans,Sam,Montgomery,LOLB,57,66,76,75,73,54,40,55,25,25,20,20,45,45,84,84,10,85,89,76,23,0,LSU,South Carolina,Greenwood,45,14,25,35,10,10,45,45,45,45,45,87,65,74,88,48,50,60,15,15,15,88,12,20,5,5,5,5,5
Texans,Duane,Brown,LT,76,96,69,91,66,92,66,35,26,26,25,25,94,97,50,65,10,93,89,84,28,5,Virginia Tech,Virginia,Richmond,40,30,30,55,15,15,90,95,93,97,96,50,35,30,27,20,15,20,40,45,48,30,15,25,5,5,5,5,5
Texans,Ryan,Harris,LT,68,70,68,85,69,75,30,40,25,25,24,22,75,81,25,70,10,63,90,80,28,6,Notre Dame,Minnesota,Minneapolis,20,12,10,25,10,10,66,79,84,76,85,10,10,15,23,10,12,15,12,10,10,20,10,12,5,5,5,5,5
Texans,David,Quessenberry,LT,77,62,67,80,69,53,63,64,30,22,22,21,84,74,41,77,10,95,84,72,23,0,San Jose St.,California,La Jolla,20,15,10,19,10,10,81,82,87,73,76,25,15,39,29,20,13,15,54,65,39,20,10,45,5,5,5,5,5
Texans,Nick,Mondek,LT,69,57,73,83,72,39,45,22,30,25,21,20,72,77,65,74,10,90,80,74,24,1,Purdue,Illinois,Naperville,25,10,10,15,10,10,78,71,74,75,79,65,39,66,55,39,10,10,12,14,16,55,10,15,5,5,5,5,5
Texans,Brian,Cushing,MLB,56,90,83,83,84,87,63,60,28,40,25,25,45,45,93,71,11,94,96,78,26,4,USC,New Jersey,Park Ridge,44,65,52,65,55,70,45,45,45,45,45,81,66,87,94,89,69,74,25,20,15,90,68,25,5,5,5,5,5
Texans,Darryl,Sharpton,MLB,51,73,77,73,79,72,52,55,25,25,20,20,45,45,82,78,10,85,89,97,25,3,Miami,Florida,Coral Gables,25,23,25,35,15,30,45,45,45,45,45,71,54,84,81,69,54,68,15,15,15,92,45,12,5,5,5,5,5
Texans,Tim,Dobbins,MLB,52,72,78,80,73,74,51,60,20,20,20,14,45,45,83,70,0,87,84,91,30,7,Iowa State,Tennessee,Nashville,20,25,15,25,10,24,45,45,45,45,45,63,67,76,79,74,70,65,12,10,10,86,35,12,5,5,5,5,5
Texans,Mike,Mohamed,MLB,53,61,76,66,78,64,45,50,25,25,20,20,45,45,74,55,10,88,82,87,25,2,California,California,Brawley,35,20,25,35,15,30,45,45,45,45,45,60,54,66,78,71,54,60,15,15,15,76,50,12,5,5,5,5,5
Texans,Cameron,Collins,MLB,49,58,80,78,76,60,50,55,12,11,15,16,45,45,71,77,10,87,82,70,24,1,Oregon State,California,Santa Monica,45,39,50,53,45,44,45,45,45,45,45,72,64,68,76,55,51,67,25,20,10,71,35,12,5,5,5,5,5
Texans,Shane,Lechler,P,9,89,60,33,52,92,28,40,57,50,92,87,22,25,18,31,10,85,94,60,37,13,Texas A&M,Texas,East Bernard,10,19,10,10,10,10,22,22,22,25,25,10,10,18,14,25,10,23,15,15,15,12,10,15,30,30,25,20,20
Texans,Matt,Schaub,QB,8,87,61,64,55,90,28,60,86,89,22,14,21,19,23,44,10,79,93,85,32,9,Virginia,Pennsylvania,West Chester,20,20,40,20,37,48,21,21,21,19,19,10,10,23,25,32,11,31,15,15,15,12,10,15,92,82,76,89,75
Texans,T.J.,Yates,QB,13,74,64,55,66,67,15,51,87,75,22,15,10,10,25,60,10,85,95,90,26,2,North Carolina,Georgia,Marietta,25,20,46,22,45,45,10,10,10,10,10,10,10,16,35,21,10,19,15,15,15,12,10,15,81,72,76,79,75
Texans,Stephen,McGee,QB,3,66,75,59,77,57,39,76,83,67,21,18,20,22,28,69,10,87,90,97,27,4,Texas A&M,Texas,Round Rock,34,57,82,52,79,82,25,25,25,32,32,10,10,22,44,22,10,25,15,15,15,12,10,15,73,69,65,74,80
Texans,Case,Keenum,QB,7,65,70,47,68,55,33,62,81,82,22,25,22,21,14,80,10,73,95,69,25,1,Houston,Texas,Abilene,22,20,55,20,66,42,25,20,20,32,25,10,10,22,24,22,10,12,10,10,10,12,10,15,89,72,59,55,75
Texans,Antonio,Smith,RE,94,90,73,88,69,88,21,40,11,20,14,22,45,45,72,67,10,92,87,84,31,9,Oklahoma St.,Oklahoma,Oklahoma City,10,27,10,10,10,10,45,45,45,45,45,96,79,83,81,85,15,35,12,10,10,72,10,12,5,5,5,5,5
Texans,Jared,Crick,RE,93,69,68,78,62,62,30,55,28,19,17,22,45,45,78,81,10,74,94,95,24,1,Nebraska,Nebraska,Cozad,40,10,22,10,10,10,45,45,45,45,45,81,44,88,82,75,21,30,15,15,15,92,12,15,5,5,5,5,5
Texans,Ben,Jones,RG,60,74,60,89,61,67,32,40,12,10,11,15,86,74,40,80,10,96,90,95,24,1,Georgia,Alabama,Centreville,15,10,10,10,10,10,82,85,83,82,79,10,10,33,32,22,10,12,12,10,10,12,10,12,5,5,5,5,5
Texans,Brandon,Brooks,RG,79,68,71,94,56,50,35,30,9,35,22,20,84,75,40,82,10,77,68,78,24,1,Miami Univ.,Wisconsin,Milwaukee,30,10,10,10,10,10,77,90,77,83,66,10,10,35,21,10,12,12,12,10,10,25,10,12,5,5,5,5,5
Texans,Whitney,Mercilus,ROLB,59,77,84,82,73,64,39,49,20,30,25,15,45,45,82,82,10,95,78,72,23,1,Illinois,Ohio,Akron,35,25,22,45,49,44,45,45,45,45,45,94,80,74,88,64,52,56,25,15,15,85,30,15,5,5,5,5,5
Texans,Trevardo,Williams,ROLB,54,63,86,74,75,43,50,60,30,30,25,25,45,45,81,89,10,91,84,70,22,0,Connecticut,Connecticut,Storrs,44,39,42,39,30,45,45,45,45,45,45,63,87,65,74,49,60,65,35,25,10,71,40,12,5,5,5,5,5
Texans,Derek,Newton,RT,75,73,68,83,71,68,27,40,11,11,15,12,77,80,32,56,10,85,74,92,25,2,Arkansas St.,Mississippi,Utica,10,21,10,10,10,10,73,73,75,74,85,10,10,25,30,28,12,13,15,15,15,20,10,15,5,5,5,5,5
Texans,Brennan,Williams,RT,73,71,61,88,60,50,35,46,13,14,16,11,88,75,45,75,10,83,79,92,22,0,North Carolina,Massachusetts,West Roxbury,29,11,15,20,10,10,72,91,85,83,67,10,10,35,32,28,12,13,15,25,15,33,10,15,5,5,5,5,5
Texans,Andrew,Gardner,RT,66,68,56,87,55,55,35,22,30,25,21,20,84,73,35,50,10,92,75,68,27,4,Georgia Tech,Georgia,Chamblee,29,10,10,15,10,10,68,90,77,80,66,10,10,20,28,15,10,10,12,14,16,22,10,15,5,5,5,5,5
Texans,Danieal,Manning,SS,38,84,96,61,93,80,72,66,19,40,18,13,45,45,77,93,85,93,92,86,31,7,Abilene Chr.,Texas,Corsicana,20,87,55,15,74,87,45,45,45,45,45,35,45,44,81,58,72,79,20,15,15,67,55,15,5,5,5,5,5
Texans,Eddie,Pleasant,SS,35,68,85,73,78,54,58,65,25,25,25,21,45,45,73,84,25,97,88,86,24,1,Oregon,California,Compton,55,47,56,52,65,66,45,45,45,45,45,52,64,72,57,68,69,65,44,33,33,80,64,12,5,5,5,5,5
Texans,Owen,Daniels,TE,81,87,82,66,82,87,88,72,36,32,14,15,67,54,45,82,15,76,94,80,30,7,Wisconsin,Illinois,Naperville,64,30,71,66,68,69,66,59,64,55,61,10,10,53,39,17,14,12,84,88,87,25,25,82,15,10,5,5,10
Texans,Garrett,Graham,TE,88,78,75,69,77,71,81,74,36,32,65,55,70,46,30,86,15,87,85,60,27,3,Wisconsin,New Jersey,Brick,62,60,70,52,70,65,76,55,65,45,49,10,10,52,39,17,14,12,81,83,72,25,25,49,15,10,5,5,10
Texans,Ryan,Griffin,TE,84,67,73,72,74,56,76,72,30,30,33,35,68,58,50,82,30,92,86,73,23,0,Connecticut,New Hampshire,Londonderry,64,45,69,58,65,66,61,67,64,55,54,30,20,54,29,15,12,15,72,67,57,20,10,84,15,10,5,5,10
Texans,Phillip,Supernaw,TE,48,65,80,65,78,53,74,75,25,25,20,20,69,56,44,83,10,90,84,76,23,1,Ouachita Baptist,Texas,Katy,62,72,66,58,65,64,65,59,62,51,49,10,10,45,10,20,12,15,62,67,48,20,10,65,30,22,16,10,14
Texans,Jonathan,Weeks,TE,46,45,69,70,69,70,60,65,40,35,29,18,65,54,65,55,10,90,75,84,27,3,Baylor,New York,Bethpage,33,35,33,22,21,21,55,45,45,45,45,70,55,66,65,55,25,35,44,47,41,67,21,15,12,12,12,12,12
Texans,Andre,Johnson,WR,80,97,91,78,92,98,97,75,27,28,26,21,62,36,40,91,25,86,99,98,32,10,Miami,Florida,Miami,83,72,78,85,80,84,63,40,63,48,45,10,10,35,55,15,19,18,87,98,97,15,15,97,15,10,5,5,10
Texans,DeAndre,Hopkins,WR,10,74,89,54,88,57,87,75,35,30,20,20,49,44,42,91,69,94,93,90,21,0,Clemson,South Carolina,Central,49,65,78,54,75,83,45,44,41,42,40,30,32,45,30,35,32,35,79,89,74,35,40,74,15,10,10,15,15
Texans,Lestar,Jean,WR,18,68,88,65,85,65,75,69,28,28,29,24,60,45,33,87,45,93,88,74,25,2,FAU,Florida,Miami,70,55,64,48,70,72,46,45,47,42,45,10,10,40,37,27,10,21,90,76,65,12,10,75,15,10,5,5,10
Texans,DeVier,Posey,WR,11,67,90,59,88,55,74,64,35,30,20,18,60,46,32,89,55,85,88,69,23,1,Ohio State,California,Redwood City,55,64,65,52,76,72,44,43,42,39,37,10,10,52,30,25,15,25,78,83,64,12,10,73,15,10,5,5,10
Texans,Keshawn,Martin,WR,82,67,94,46,94,61,76,56,35,30,24,24,40,33,25,92,81,87,92,67,23,1,Michigan St.,Michigan,Inkster,35,87,88,39,82,87,35,35,34,33,32,15,20,40,35,15,15,20,73,70,62,15,15,51,10,10,10,10,10
Texans,Jeff,Maehl,WR,15,62,84,45,88,60,81,65,34,35,17,17,49,40,32,75,62,90,92,85,24,2,Oregon,California,Paradise,40,65,72,29,72,86,45,45,44,42,35,10,10,35,29,23,29,14,76,78,69,15,15,37,15,10,5,5,10
Texans,Alan,Bonner,WR,16,62,91,52,89,52,74,69,45,44,30,28,42,40,39,82,70,95,86,68,22,0,Jacksonv. St.,Georgia,Newnan,35,77,80,42,76,84,43,42,45,44,42,10,10,35,40,20,11,20,69,84,56,12,19,47,25,20,15,10,15
Titans,Fernando,Velasco,C,61,82,50,87,53,82,30,40,26,26,22,22,94,78,10,26,10,88,70,70,28,5,Georgia,Georgia,Wrens,10,18,10,10,10,10,90,95,93,78,77,10,10,10,23,15,15,9,15,15,15,20,10,15,5,5,5,5,5
Titans,Brian,Schwenke,C,62,71,70,91,61,60,44,35,33,32,25,22,83,80,50,73,10,96,86,89,22,0,California,California,Oceanside,24,11,15,15,15,10,66,87,75,83,67,10,10,27,28,15,12,20,15,15,15,27,10,14,5,5,5,5,5
Titans,Jason,McCourty,CB,30,88,92,55,92,83,66,43,30,19,22,24,45,45,78,88,45,92,87,55,26,4,Rutgers,New York,Nyack,27,67,55,29,59,66,45,45,45,45,45,40,44,61,84,79,86,91,35,45,15,60,81,12,5,5,5,5,5
Titans,Alterraun,Verner,CB,20,83,87,47,93,79,78,60,35,35,20,20,45,45,69,87,52,91,96,65,24,3,UCLA,California,Carson,25,80,60,20,65,80,45,45,45,45,45,45,58,39,67,84,88,83,75,60,30,42,66,30,5,5,5,5,5
Titans,Blidi,Wreh-Wilson,CB,29,73,90,52,92,52,60,65,30,32,32,31,45,45,55,89,55,87,91,69,23,0,Connecticut,Pennsylvania,Edinboro,35,57,65,30,66,72,45,45,45,45,45,45,50,59,68,59,84,86,54,51,20,57,80,35,5,5,5,5,5
Titans,Coty,Sensabaugh,CB,24,71,95,48,89,64,47,64,17,17,15,22,45,45,46,89,44,95,92,66,24,1,Clemson,Tennessee,Kingsport,25,71,60,22,73,75,45,45,45,45,45,35,36,34,52,60,74,79,35,33,20,42,63,15,5,5,5,5,5
Titans,Tommie,Campbell,CB,37,70,95,67,94,57,58,64,29,35,32,31,45,45,66,88,59,87,83,75,25,2,California (PA),Pennsylvania,Aliquippa,55,75,66,45,82,86,45,45,45,45,45,52,64,55,76,46,77,72,50,45,15,77,71,15,5,5,5,5,5
Titans,Khalid,Wooten,CB,36,68,89,62,85,46,67,62,20,22,15,13,45,45,57,84,73,95,92,56,23,0,Nevada,California,Rialto,35,72,68,25,72,80,45,45,45,45,45,40,44,40,75,67,73,82,55,54,25,62,84,20,5,5,5,5,5
Titans,Jurrell,Casey,DT,99,88,65,90,69,83,25,40,15,16,15,14,45,45,97,65,10,92,80,76,23,2,USC,California,Long Beach,10,20,21,29,10,10,45,45,45,45,45,64,72,92,95,82,22,34,15,15,15,86,12,15,5,5,5,5,5
Titans,Mike,Martin,DT,93,82,71,88,68,69,35,40,25,25,20,20,45,45,84,82,10,87,82,88,22,1,Michigan,Michigan,Detroit,15,12,22,10,10,10,45,45,45,45,45,88,67,83,85,67,20,30,12,10,10,64,10,12,5,5,5,5,5
Titans,Sammie,Hill,DT,94,79,62,90,63,79,28,40,14,13,17,11,45,45,83,55,10,85,66,75,26,4,Stillman,Alabama,West Blocton,10,21,10,10,10,10,45,45,45,45,45,84,52,81,75,66,22,20,15,15,15,60,10,15,5,5,5,5,5
Titans,Karl,Klug,DT,97,77,76,82,69,72,35,40,28,19,17,16,45,45,73,55,10,84,82,92,25,2,Iowa,Minnesota,Caledonia,44,12,10,10,10,10,45,45,45,45,45,92,55,76,74,74,25,50,15,15,15,65,12,15,5,5,5,5,5
Titans,Ropati,Pitoitua,DT,92,76,62,88,62,70,30,33,19,9,37,27,45,45,80,60,10,79,75,82,28,5,Wash. St.,Washington,Spanaway,10,12,10,10,10,10,45,45,45,45,45,78,59,84,72,73,13,17,15,15,15,66,10,15,5,5,5,5,5
Titans,Antonio,Johnson,DT,79,73,67,82,65,73,25,20,25,25,20,20,45,45,75,70,10,85,64,82,28,6,Mississippi St.,Mississippi,Leland,10,12,10,10,10,10,45,45,45,45,45,76,56,78,83,68,15,25,12,10,10,70,10,12,5,5,5,5,5
Titans,Zach,Clayton,DT,69,66,70,77,68,59,32,40,25,25,20,20,45,45,74,69,10,88,74,68,25,2,Auburn,Illinois,Urbana,10,12,10,10,10,10,45,45,45,45,45,64,77,66,72,52,12,15,12,10,10,65,10,12,5,5,5,5,5
Titans,DaJohn,Harris,DT,96,64,67,79,68,49,27,40,28,40,19,28,45,45,83,72,13,76,65,71,24,1,USC,California,Inglewood,15,10,10,10,10,10,45,45,45,45,45,75,49,85,76,48,12,19,12,10,10,82,10,12,5,5,5,5,5
Titans,Craig,Stevens,FB,88,79,72,79,67,76,74,70,30,30,35,35,79,62,50,70,30,94,76,80,28,5,California,California,San Pedro,72,25,59,67,40,55,84,77,74,68,70,30,20,25,45,15,12,15,62,74,68,20,10,72,15,10,5,5,10
Titans,Quinn,Johnson,FB,45,68,70,67,66,67,49,66,30,24,37,29,75,59,58,60,25,92,79,88,27,4,LSU,Louisiana,Edgard,70,30,55,70,50,60,82,80,70,66,50,10,10,16,50,18,17,23,25,29,41,12,10,30,20,15,10,10,10
Titans,Michael,Griffin,FS,33,78,87,68,87,76,69,85,30,35,20,15,45,45,54,90,70,94,95,74,28,6,Texas,Texas,Austin,20,65,60,25,77,86,45,45,45,45,45,19,34,68,68,73,71,78,72,70,30,74,74,20,15,10,10,15,15
Titans,Robert,Johnson,FS,32,69,86,60,79,65,70,65,30,30,20,15,45,45,64,87,35,92,87,85,26,3,Utah,California,Los Angeles,55,45,60,15,65,55,45,45,45,45,45,45,48,57,69,60,60,73,69,65,20,63,76,15,15,10,10,15,15
Titans,Tracy,Wilson,FS,35,67,85,63,84,64,61,59,21,23,18,19,45,45,65,86,45,88,84,75,24,2,N. Illinois,Illinois,Harvey,35,55,33,25,66,67,45,45,45,45,45,49,55,52,74,48,59,70,20,20,15,77,36,15,15,10,10,15,15
Titans,Chris,Johnson,HB,28,87,99,64,95,87,76,85,30,30,25,25,30,45,22,88,60,92,88,67,27,5,East Carolina,Florida,Orlando,55,81,92,67,88,92,35,35,35,55,62,10,10,11,40,20,15,20,60,74,76,20,20,66,35,30,20,15,15
Titans,Shonn,Greene,HB,23,79,85,79,81,79,55,90,30,30,25,25,35,39,20,84,55,94,96,87,28,4,Iowa,New York,New Berlin,89,55,90,93,87,81,45,40,40,39,42,10,10,11,40,20,15,20,45,50,40,20,20,60,35,30,20,15,15
Titans,Darius,Reynaud,HB,25,74,91,48,94,67,76,75,30,30,15,15,26,28,22,90,90,91,90,70,27,5,West Virginia,Louisiana,Boutte,46,90,85,48,85,92,30,30,25,25,22,10,10,22,40,17,10,22,66,66,63,25,25,52,5,5,5,5,5
Titans,Jalen,Parmele,HB,35,69,84,71,83,72,65,83,30,30,25,25,25,30,20,85,70,88,77,79,27,4,Toledo,Michigan,Midland,86,56,71,76,68,73,35,45,45,60,65,10,10,11,10,20,15,20,44,52,48,20,20,55,35,30,20,15,15
Titans,Rob,Bironas,K,2,88,42,40,42,90,33,40,26,10,92,88,12,17,13,36,10,88,70,60,35,11,Ga. Southern,Kentucky,Louisville,10,12,10,10,10,10,12,12,12,17,17,10,10,13,12,19,11,13,15,15,15,12,10,15,35,30,25,20,20
Titans,Derrick,Morgan,LE,91,88,75,83,74,76,30,35,19,9,8,11,45,45,75,72,10,75,92,87,24,3,Georgia Tech,Pennsylvania,Coatesville,10,34,25,10,10,10,45,45,45,45,45,96,74,83,86,74,24,33,15,15,15,75,18,15,5,5,5,5,5
Titans,Thaddeus,Gibson,LE,77,69,82,71,79,54,50,40,10,26,28,22,45,45,72,82,10,92,85,79,25,3,Ohio State,Ohio,Euclid,10,35,32,25,20,15,45,45,45,45,45,72,83,64,73,40,38,58,25,15,18,90,35,45,5,5,5,5,5
Titans,Lavar,Edwards,LE,98,68,76,72,73,55,35,48,16,23,15,25,45,45,74,81,10,95,85,85,23,0,LSU,Louisiana,Gretna,33,11,25,10,10,10,45,45,45,45,45,80,52,72,89,61,55,65,25,30,15,69,25,15,5,5,5,5,5
Titans,Andy,Levitre,LG,67,96,61,88,60,92,12,40,29,9,9,14,84,97,25,25,10,95,88,90,27,4,Oregon State,California,Felton,10,20,10,10,10,10,84,84,91,88,95,10,10,27,48,31,9,11,15,15,15,20,10,15,5,5,5,5,5
Titans,Chris,Spencer,LG,60,75,59,86,58,73,32,40,12,10,11,15,84,73,41,44,10,90,85,90,31,8,Ole Miss,Mississippi,Madison,20,35,10,10,10,10,81,85,87,73,79,30,30,41,35,15,12,14,15,15,15,20,10,15,5,5,5,5,5
